t,camera,intention,attention,engagement,eye_l_x,eye_l_y,eye_r_x,eye_r_y,head_x,head_y,neck_x,neck_y,chest_x,chest_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,wrist_l_x,wrist_l_y,wrist_r_x,wrist_r_y,pelvis_x,pelvis_y
3.933,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0287,873.63,246.17,817.59,245.97,900.41,272.69,928.48,348.58,985.69,611.83,1115.71,438.60,770.64,427.37,911.48,650.00,612.71,620.66,983.68,782.82
3.967,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0293,873.84,245.95,817.80,245.76,900.62,272.58,928.65,348.49,985.71,611.82,1115.85,438.51,770.73,427.28,911.51,649.96,612.74,620.62,983.68,782.82
4.000,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0298,873.97,245.85,817.94,245.66,900.76,272.50,928.76,348.43,985.73,611.82,1115.95,438.46,770.79,427.23,911.52,649.93,612.76,620.59,983.68,782.82
4.033,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0304,874.33,245.67,818.25,245.49,901.01,272.36,928.96,348.32,985.75,611.81,1116.12,438.35,770.88,427.12,911.55,649.87,612.81,620.53,983.68,782.82
4.067,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0309,874.70,245.38,818.59,245.21,901.33,272.17,929.21,348.18,985.77,611.81,1116.35,438.21,771.00,426.98,911.60,649.78,612.87,620.44,983.68,782.82
4.100,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0314,875.09,245.12,818.95,244.93,901.64,271.98,929.46,348.04,985.79,611.80,1116.57,438.07,771.11,426.85,911.64,649.70,612.93,620.36,983.68,782.82
4.133,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0321,875.63,244.77,819.44,244.58,902.10,271.71,929.82,347.83,985.82,611.79,1116.90,437.87,771.28,426.65,911.71,649.58,613.02,620.23,983.68,782.82
4.167,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0327,876.23,244.35,819.99,244.15,902.57,271.43,930.18,347.63,985.85,611.78,1117.24,437.66,771.44,426.45,911.78,649.45,613.11,620.10,983.68,782.82
4.200,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0333,876.76,243.95,820.49,243.75,903.07,271.14,930.57,347.40,985.88,611.78,1117.60,437.44,771.62,426.23,911.85,649.30,613.22,619.96,983.68,782.82
4.233,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0339,877.53,243.46,821.18,243.24,903.64,270.80,931.02,347.15,985.92,611.76,1118.01,437.19,771.81,425.98,911.94,649.14,613.34,619.80,983.68,782.82
4.267,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0346,878.14,242.96,821.77,242.74,904.22,270.46,931.48,346.89,985.95,611.75,1118.43,436.93,772.01,425.73,912.03,648.97,613.47,619.63,983.68,782.82
4.300,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0352,878.82,242.44,822.40,242.23,904.83,270.10,931.96,346.62,985.99,611.74,1118.87,436.66,772.22,425.46,912.13,648.79,613.61,619.45,983.68,782.82
4.333,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0357,879.49,241.98,823.02,241.76,905.42,269.75,932.42,346.37,986.02,611.73,1119.30,436.40,772.42,425.21,912.22,648.62,613.74,619.28,983.68,782.82
4.367,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0362,880.25,241.42,823.72,241.21,906.03,269.39,932.90,346.09,986.06,611.72,1119.75,436.13,772.63,424.94,912.32,648.43,613.89,619.09,983.68,782.82
4.400,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0367,880.97,240.89,824.38,240.68,906.65,269.03,933.38,345.82,986.09,611.71,1120.20,435.85,772.84,424.67,912.42,648.24,614.04,618.90,983.68,782.82
4.433,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0373,881.77,240.31,825.12,240.07,907.30,268.65,933.89,345.54,986.13,611.70,1120.67,435.57,773.05,424.39,912.53,648.04,614.20,618.71,983.68,782.82
4.467,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0377,882.42,239.77,825.76,239.51,907.95,268.28,934.40,345.26,986.16,611.69,1121.14,435.28,773.27,424.11,912.64,647.84,614.37,618.51,983.68,782.82
4.500,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0382,883.15,239.23,826.43,239.00,908.61,267.89,934.91,344.98,986.20,611.68,1121.63,434.99,773.49,423.83,912.75,647.63,614.54,618.30,983.68,782.82
4.533,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0387,883.94,238.65,827.16,238.43,909.28,267.51,935.44,344.69,986.23,611.67,1122.12,434.69,773.72,423.54,912.87,647.42,614.71,618.10,983.68,782.82
4.567,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0393,884.71,238.04,827.89,237.84,909.97,267.12,935.98,344.40,986.27,611.66,1122.62,434.39,773.95,423.25,912.98,647.21,614.90,617.89,983.68,782.82
4.600,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0397,885.45,237.51,828.57,237.33,910.62,266.75,936.49,344.13,986.30,611.65,1123.10,434.11,774.17,422.98,913.10,647.00,615.07,617.69,983.68,782.82
4.633,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0402,886.31,236.91,829.34,236.73,911.25,266.40,936.98,343.86,986.34,611.64,1123.56,433.83,774.39,422.71,913.21,646.80,615.25,617.49,983.68,782.82
4.667,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0405,886.91,236.40,829.92,236.27,911.90,266.04,937.49,343.59,986.37,611.63,1124.04,433.55,774.60,422.44,913.32,646.59,615.43,617.28,983.68,782.82
4.700,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0407,887.62,235.92,830.58,235.78,912.48,265.71,937.95,343.34,986.40,611.62,1124.47,433.29,774.79,422.19,913.43,646.39,615.61,617.09,983.68,782.82
4.733,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0410,888.25,235.57,831.15,235.41,913.01,265.42,938.36,343.13,986.42,611.62,1124.86,433.06,774.97,421.97,913.52,646.22,615.76,616.93,983.68,782.82
4.767,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0414,888.94,235.11,831.77,234.96,913.57,265.10,938.80,342.89,986.45,611.61,1125.27,432.82,775.16,421.73,913.63,646.03,615.93,616.75,983.68,782.82
4.800,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0417,889.51,234.72,832.29,234.61,914.07,264.83,939.19,342.69,986.48,611.60,1125.64,432.60,775.33,421.53,913.71,645.87,616.07,616.59,983.68,782.82
4.833,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0422,890.08,234.28,832.83,234.17,914.58,264.56,939.58,342.49,986.51,611.59,1126.01,432.39,775.51,421.32,913.80,645.71,616.22,616.44,983.68,782.82
4.867,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0425,890.64,233.87,833.34,233.77,915.01,264.33,939.93,342.31,986.53,611.59,1126.33,432.20,775.66,421.14,913.88,645.57,616.35,616.30,983.68,782.82
4.900,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0428,891.12,233.45,833.79,233.37,915.43,264.11,940.25,342.15,986.55,611.58,1126.63,432.02,775.80,420.97,913.95,645.44,616.48,616.17,983.68,782.82
4.933,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0431,891.51,233.19,834.15,233.11,915.77,263.92,940.52,342.01,986.57,611.57,1126.88,431.88,775.92,420.83,914.02,645.32,616.58,616.06,983.68,782.82
4.967,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0433,891.87,232.98,834.48,232.92,916.10,263.75,940.77,341.88,986.59,611.57,1127.12,431.74,776.03,420.70,914.07,645.22,616.68,615.96,983.68,782.82
5.000,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0436,892.11,232.73,834.75,232.67,916.42,263.58,941.03,341.75,986.61,611.56,1127.36,431.60,776.15,420.57,914.13,645.11,616.78,615.86,983.68,782.82
5.033,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0438,892.45,232.51,835.04,232.47,916.66,263.45,941.22,341.66,986.62,611.56,1127.54,431.50,776.23,420.47,914.18,645.03,616.86,615.78,983.68,782.82
5.067,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0440,892.72,232.40,835.26,232.37,916.82,263.37,941.34,341.60,986.63,611.56,1127.65,431.43,776.29,420.41,914.20,644.98,616.90,615.73,983.68,782.82
5.100,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0442,892.90,232.31,835.42,232.27,916.97,263.30,941.46,341.54,986.64,611.55,1127.76,431.37,776.34,420.35,914.23,644.94,616.95,615.69,983.68,782.82
5.133,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0444,892.93,232.25,835.47,232.23,917.04,263.26,941.52,341.51,986.65,611.55,1127.81,431.34,776.38,420.32,914.24,644.92,616.96,615.67,983.68,782.82
5.167,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0446,893.05,232.24,835.57,232.20,917.10,263.24,941.56,341.50,986.65,611.55,1127.84,431.32,776.40,420.31,914.24,644.91,616.97,615.66,983.68,782.82
5.200,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0450,893.03,232.29,835.55,232.24,917.10,263.25,941.56,341.50,986.66,611.55,1127.84,431.33,776.42,420.31,914.24,644.92,616.96,615.68,983.68,782.82
5.233,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0453,893.03,232.28,835.55,232.24,917.09,263.26,941.56,341.51,986.66,611.55,1127.82,431.34,776.42,420.32,914.23,644.94,616.95,615.69,983.68,782.82
5.267,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0456,893.13,232.25,835.63,232.22,917.14,263.24,941.60,341.50,986.67,611.55,1127.86,431.32,776.45,420.31,914.23,644.93,616.95,615.68,983.68,782.82
5.300,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0458,893.22,232.16,835.74,232.11,917.25,263.19,941.68,341.46,986.68,611.54,1127.93,431.28,776.50,420.27,914.25,644.90,616.98,615.66,983.68,782.82
5.333,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0461,893.26,232.13,835.79,232.09,917.32,263.16,941.74,341.43,986.69,611.54,1127.98,431.25,776.53,420.24,914.26,644.89,616.99,615.64,983.68,782.82
5.367,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0465,893.38,232.04,835.91,232.00,917.44,263.10,941.83,341.39,986.70,611.54,1128.06,431.21,776.58,420.20,914.27,644.86,617.02,615.61,983.68,782.82
5.400,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0468,893.42,232.01,835.96,231.95,917.51,263.07,941.90,341.37,986.71,611.54,1128.11,431.18,776.62,420.17,914.28,644.84,617.04,615.60,983.68,782.82
5.433,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0473,893.49,232.02,836.03,231.96,917.57,263.05,941.94,341.35,986.72,611.53,1128.15,431.16,776.66,420.16,914.29,644.84,617.04,615.60,983.68,782.82
5.467,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0477,893.49,232.03,836.05,231.94,917.58,263.05,941.95,341.35,986.73,611.53,1128.15,431.16,776.68,420.16,914.28,644.85,617.03,615.61,983.68,782.82
5.500,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0480,893.58,232.01,836.13,231.92,917.66,263.02,942.02,341.33,986.74,611.53,1128.20,431.14,776.72,420.13,914.29,644.83,617.04,615.59,983.68,782.82
5.533,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0484,893.54,232.03,836.10,231.95,917.65,263.04,942.01,341.34,986.74,611.53,1128.19,431.15,776.73,420.15,914.28,644.85,617.02,615.61,983.68,782.82
5.567,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0487,893.63,232.00,836.16,231.95,917.67,263.03,942.02,341.34,986.75,611.53,1128.20,431.14,776.75,420.14,914.28,644.86,617.02,615.61,983.68,782.82
5.600,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0491,893.56,232.07,836.12,231.97,917.63,263.06,942.00,341.36,986.75,611.53,1128.16,431.17,776.75,420.17,914.26,644.89,616.99,615.64,983.68,782.82
5.633,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0495,893.45,232.18,836.02,232.07,917.51,263.14,941.91,341.42,986.76,611.53,1128.06,431.23,776.73,420.22,914.23,644.95,616.94,615.70,983.68,782.82
5.667,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0499,893.25,232.33,835.86,232.19,917.40,263.21,941.82,341.47,986.76,611.53,1127.97,431.28,776.71,420.28,914.20,645.00,616.89,615.75,983.68,782.82
5.700,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0504,893.16,232.38,835.77,232.27,917.29,263.29,941.73,341.52,986.76,611.53,1127.88,431.34,776.69,420.33,914.17,645.06,616.83,615.81,983.68,782.82
5.733,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0509,892.98,232.50,835.60,232.40,917.13,263.38,941.62,341.59,986.76,611.52,1127.75,431.42,776.66,420.41,914.13,645.13,616.76,615.88,983.68,782.82
5.767,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0513,892.71,232.70,835.36,232.61,916.89,263.53,941.43,341.70,986.76,611.53,1127.56,431.53,776.60,420.52,914.07,645.24,616.66,615.98,983.68,782.82
5.800,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0519,892.46,232.93,835.12,232.83,916.62,263.69,941.22,341.82,986.76,611.53,1127.35,431.66,776.54,420.64,914.00,645.35,616.55,616.09,983.68,782.82
5.833,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0524,892.38,233.03,835.02,232.93,916.46,263.79,941.10,341.89,986.76,611.53,1127.22,431.74,776.51,420.72,913.96,645.43,616.48,616.17,983.68,782.82
5.867,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0530,892.13,233.31,834.77,233.20,916.19,263.96,940.89,342.02,986.76,611.53,1127.01,431.87,776.44,420.84,913.90,645.55,616.37,616.28,983.68,782.82
5.900,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0535,891.79,233.59,834.46,233.48,915.89,264.14,940.65,342.15,986.76,611.53,1126.77,432.02,776.37,420.98,913.83,645.68,616.25,616.40,983.68,782.82
5.933,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0541,891.49,233.85,834.18,233.74,915.60,264.31,940.43,342.28,986.76,611.53,1126.55,432.15,776.30,421.11,913.76,645.80,616.14,616.52,983.68,782.82
5.967,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0547,891.07,234.09,833.81,233.99,915.27,264.52,940.18,342.43,986.75,611.53,1126.29,432.31,776.22,421.26,913.68,645.94,616.01,616.66,983.68,782.82
6.000,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0553,890.70,234.34,833.48,234.26,914.97,264.70,939.94,342.56,986.75,611.53,1126.05,432.45,776.15,421.40,913.61,646.07,615.90,616.78,983.68,782.82
6.033,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0558,890.48,234.61,833.23,234.53,914.62,264.91,939.67,342.72,986.75,611.54,1125.78,432.62,776.06,421.56,913.53,646.21,615.77,616.92,983.68,782.82
6.067,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0562,889.94,234.97,832.76,234.91,914.24,265.14,939.38,342.89,986.74,611.54,1125.49,432.79,775.96,421.73,913.45,646.36,615.63,617.06,983.68,782.82
6.100,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0566,889.45,235.28,832.32,235.22,913.82,265.38,939.06,343.07,986.73,611.54,1125.17,432.98,775.84,421.91,913.36,646.52,615.49,617.22,983.68,782.82
6.133,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0568,888.91,235.59,831.84,235.54,913.39,265.63,938.72,343.25,986.72,611.55,1124.84,433.18,775.71,422.11,913.27,646.68,615.35,617.37,983.68,782.82
6.167,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0571,888.48,235.98,831.44,235.89,912.99,265.87,938.41,343.43,986.70,611.55,1124.54,433.36,775.60,422.28,913.19,646.83,615.22,617.52,983.68,782.82
6.200,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0573,887.92,236.34,830.94,236.27,912.55,266.12,938.07,343.62,986.69,611.55,1124.21,433.56,775.47,422.47,913.10,646.99,615.08,617.67,983.68,782.82
6.233,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0574,887.41,236.70,830.48,236.61,912.10,266.38,937.72,343.81,986.67,611.56,1123.87,433.76,775.34,422.67,913.02,647.15,614.95,617.83,983.68,782.82
6.267,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0575,886.83,237.02,829.97,236.92,911.65,266.65,937.37,344.01,986.66,611.56,1123.53,433.97,775.20,422.87,912.93,647.31,614.81,617.99,983.68,782.82
6.300,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0576,886.34,237.44,829.51,237.31,911.20,266.91,937.02,344.21,986.64,611.57,1123.19,434.17,775.06,423.07,912.84,647.46,614.68,618.14,983.68,782.82
6.333,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0578,885.81,237.85,829.04,237.72,910.77,267.17,936.68,344.40,986.63,611.57,1122.86,434.37,774.94,423.26,912.75,647.62,614.55,618.29,983.68,782.82
6.367,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0581,885.53,238.27,828.71,238.11,910.33,267.43,936.34,344.59,986.61,611.58,1122.53,434.57,774.82,423.46,912.66,647.78,614.42,618.45,983.68,782.82
6.400,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0583,884.93,238.66,828.19,238.49,909.89,267.70,936.00,344.79,986.60,611.58,1122.20,434.77,774.69,423.65,912.58,647.94,614.29,618.61,983.68,782.82
6.433,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0586,884.47,238.95,827.77,238.80,909.48,267.94,935.68,344.97,986.59,611.59,1121.89,434.96,774.57,423.84,912.50,648.08,614.17,618.75,983.68,782.82
6.467,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0589,884.11,239.33,827.41,239.20,909.10,268.18,935.39,345.15,986.58,611.59,1121.60,435.14,774.47,424.01,912.42,648.23,614.06,618.89,983.68,782.82
6.500,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0592,883.63,239.69,826.98,239.56,908.72,268.42,935.09,345.33,986.57,611.59,1121.31,435.32,774.37,424.19,912.34,648.37,613.95,619.03,983.68,782.82
6.533,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0595,883.26,240.01,826.62,239.87,908.34,268.65,934.79,345.50,986.55,611.60,1121.02,435.50,774.26,424.36,912.26,648.50,613.84,619.17,983.68,782.82
6.567,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.0598,882.70,240.38,826.15,240.21,907.95,268.89,934.49,345.68,986.54,611.60,1120.73,435.68,774.15,424.54,912.18,648.65,613.73,619.31,983.68,782.82
6.600,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0601,882.37,240.62,825.84,240.46,907.61,269.11,934.23,345.84,986.54,611.60,1120.47,435.84,774.07,424.69,912.11,648.77,613.63,619.43,983.68,782.82
6.633,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0605,882.03,240.95,825.51,240.77,907.25,269.34,933.95,346.01,986.53,611.61,1120.19,436.01,773.97,424.86,912.04,648.91,613.53,619.57,983.68,782.82
6.667,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0610,881.56,241.22,825.10,241.04,906.87,269.58,933.63,346.20,986.52,611.61,1119.87,436.21,773.86,425.06,911.95,649.06,613.41,619.72,983.68,782.82
6.700,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0614,881.36,241.20,824.97,240.99,906.71,269.69,933.39,346.35,986.51,611.61,1119.64,436.35,773.79,425.20,911.89,649.18,613.33,619.84,983.68,782.82
6.733,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0619,881.29,240.66,825.04,240.43,906.74,269.67,933.20,346.48,986.51,611.61,1119.44,436.48,773.73,425.33,911.83,649.28,613.25,619.94,983.68,782.82
6.767,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0623,881.49,239.84,825.38,239.56,906.96,269.55,933.02,346.59,986.51,611.61,1119.26,436.59,773.68,425.44,911.78,649.37,613.18,620.03,983.68,782.82
6.800,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0629,881.77,238.68,825.88,238.32,907.33,269.35,932.87,346.69,986.51,611.61,1119.11,436.69,773.64,425.54,911.73,649.46,613.12,620.11,983.68,782.82
6.833,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0634,882.21,237.38,826.54,236.94,907.81,269.09,932.74,346.78,986.51,611.61,1118.97,436.78,773.61,425.62,911.69,649.53,613.07,620.19,983.68,782.82
6.867,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0638,882.64,236.06,827.20,235.55,908.26,268.86,932.59,346.87,986.51,611.61,1118.82,436.88,773.57,425.72,911.64,649.61,613.01,620.27,983.68,782.82
6.900,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0642,883.06,234.92,827.82,234.37,908.67,268.67,932.44,346.97,986.51,611.62,1118.67,436.97,773.53,425.82,911.60,649.69,612.96,620.35,983.68,782.82
6.933,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0646,883.48,233.86,828.41,233.29,909.11,268.45,932.41,347.00,986.52,611.61,1118.63,437.00,773.54,425.84,911.59,649.72,612.94,620.37,983.68,782.82
6.967,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0650,883.84,233.27,828.84,232.68,909.38,268.33,932.37,347.03,986.52,611.61,1118.59,437.03,773.54,425.87,911.57,649.75,612.92,620.41,983.68,782.82
7.000,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0655,883.81,232.97,828.93,232.40,909.52,268.28,932.35,347.05,986.53,611.61,1118.55,437.05,773.55,425.90,911.55,649.77,612.90,620.43,983.68,782.82
7.033,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0660,883.82,232.90,828.96,232.36,909.55,268.28,932.35,347.06,986.54,611.61,1118.54,437.06,773.56,425.91,911.54,649.79,612.88,620.45,983.68,782.82
7.067,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0664,883.79,233.02,828.91,232.48,909.49,268.32,932.31,347.10,986.54,611.61,1118.49,437.09,773.56,425.94,911.52,649.83,612.86,620.49,983.68,782.82
7.100,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0668,883.54,233.27,828.68,232.76,909.39,268.39,932.29,347.12,986.55,611.61,1118.47,437.11,773.57,425.96,911.51,649.85,612.84,620.51,983.68,782.82
7.133,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0673,883.41,233.42,828.55,232.93,909.31,268.45,932.29,347.13,986.56,611.60,1118.46,437.12,773.59,425.97,911.50,649.87,612.83,620.53,983.68,782.82
7.167,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0677,883.39,233.55,828.51,233.06,909.30,268.45,932.34,347.10,986.57,611.60,1118.50,437.10,773.63,425.95,911.50,649.86,612.84,620.52,983.68,782.82
7.200,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0680,883.33,233.58,828.46,233.15,909.34,268.43,932.44,347.06,986.58,611.60,1118.58,437.05,773.67,425.90,911.52,649.83,612.86,620.49,983.68,782.82
7.233,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0683,883.25,233.76,828.36,233.34,909.29,268.46,932.45,347.05,986.58,611.60,1118.59,437.05,773.69,425.90,911.51,649.84,612.85,620.50,983.68,782.82
7.267,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0684,883.28,233.91,828.33,233.51,909.25,268.49,932.47,347.05,986.58,611.60,1118.60,437.04,773.70,425.89,911.51,649.84,612.86,620.49,983.68,782.82
7.300,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0686,883.26,234.00,828.28,233.62,909.21,268.51,932.48,347.04,986.59,611.60,1118.61,437.04,773.72,425.89,911.51,649.84,612.86,620.49,983.68,782.82
7.333,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0688,883.16,234.11,828.17,233.76,909.13,268.56,932.47,347.05,986.59,611.60,1118.59,437.05,773.72,425.90,911.50,649.85,612.84,620.51,983.68,782.82
7.367,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0691,883.20,234.20,828.17,233.85,909.12,268.57,932.51,347.04,986.60,611.59,1118.62,437.03,773.74,425.89,911.51,649.85,612.85,620.50,983.68,782.82
7.400,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0694,883.17,234.30,828.14,233.96,909.13,268.56,932.56,347.01,986.61,611.59,1118.66,437.01,773.78,425.86,911.51,649.83,612.86,620.49,983.68,782.82
7.433,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0696,883.20,234.43,828.14,234.06,909.13,268.57,932.60,346.99,986.61,611.59,1118.70,436.99,773.80,425.84,911.52,649.83,612.86,620.48,983.68,782.82
7.467,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0698,883.45,234.44,828.30,234.08,909.20,268.53,932.69,346.94,986.62,611.59,1118.78,436.94,773.84,425.79,911.54,649.79,612.89,620.45,983.68,782.82
7.500,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0700,883.37,234.50,828.22,234.16,909.14,268.56,932.69,346.95,986.62,611.59,1118.77,436.94,773.85,425.80,911.53,649.80,612.88,620.46,983.68,782.82
7.533,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0702,883.11,234.73,827.97,234.40,908.93,268.69,932.56,347.03,986.62,611.59,1118.65,437.02,773.81,425.88,911.50,649.86,612.84,620.52,983.68,782.82
7.567,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0703,882.92,234.90,827.80,234.59,908.85,268.74,932.53,347.05,986.62,611.59,1118.61,437.05,773.80,425.90,911.48,649.88,612.82,620.54,983.68,782.82
7.600,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0704,882.85,234.93,827.74,234.66,908.87,268.73,932.57,347.03,986.63,611.59,1118.65,437.02,773.82,425.88,911.49,649.87,612.83,620.53,983.68,782.82
7.633,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0705,882.73,234.97,827.66,234.70,908.86,268.73,932.60,347.01,986.63,611.59,1118.68,437.01,773.83,425.86,911.50,649.86,612.84,620.52,983.68,782.82
7.667,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0704,882.58,235.13,827.53,234.86,908.78,268.78,932.56,347.03,986.62,611.59,1118.64,437.03,773.82,425.88,911.49,649.87,612.83,620.53,983.68,782.82
7.700,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0704,882.61,235.12,827.55,234.87,908.83,268.74,932.63,347.00,986.63,611.59,1118.70,436.99,773.84,425.85,911.51,649.85,612.85,620.50,983.68,782.82
7.733,cam3,IDLE_ATTENTIVE,MAIN_MONITOR_CENTER,0.0704,882.62,235.13,827.55,234.88,908.82,268.75,932.65,346.98,986.63,611.59,1118.72,436.98,773.85,425.83,911.51,649.84,612.86,620.50,983.68,782.82
